Time,NDVI,EVI
2014-09-30,0.8216,0.6471
2014-10-16,0.8237,0.6507000000000001
2014-11-01,0.8567,0.6449
2014-11-17,0.1497,0.1408
2014-12-03,0.5303,0.32320000000000004
2014-12-19,0.8663000000000001,0.7593000000000001
2015-01-01,0.8891,0.5634
2015-01-17,0.8674000000000001,0.5319
2015-02-02,0.8099000000000001,0.4481
2015-02-18,0.684,0.5518000000000001
2015-03-06,0.8931,0.6206
2015-03-22,0.8152,0.8119000000000001
2015-04-07,0.8882,0.5384
2015-04-23,0.8703000000000001,0.4501
2015-05-09,0.8765000000000001,0.6166
2015-05-25,0.8829,0.5884
2015-06-10,0.8835000000000001,0.5545
2015-06-26,0.8823000000000001,0.5581
2015-07-12,0.8655,0.5727
2015-07-28,0.8633000000000001,0.5808
2015-08-13,0.8641000000000001,0.5638000000000001
2015-08-29,0.7962,0.5339
2015-09-14,0.8370000000000001,0.6178
2015-09-30,0.551,0.2479
2015-10-16,0.5424,0.2818
2015-11-01,0.45640000000000003,0.2078
2015-11-17,0.5685,0.248
2015-12-03,0.8180000000000001,0.314
2015-12-19,0.6959000000000001,0.2616
2016-01-01,0.7328,0.3821
2016-01-17,0.6987,0.45330000000000004
2016-02-02,0.7545000000000001,0.49920000000000003
2016-02-18,0.8065,0.38430000000000003
2016-03-05,0.8878,0.39980000000000004
2016-03-21,0.8320000000000001,0.4415
2016-04-06,0.8389000000000001,0.5043
2016-04-22,0.8083,0.4701
2016-05-08,0.8034,0.42400000000000004
2016-05-24,0.7688,0.36910000000000004
2016-06-09,0.7417,0.35350000000000004
2016-06-25,0.7134,0.3395
2016-07-11,0.6861,0.3337
2016-07-27,0.6611,0.33330000000000004
2016-08-12,0.6669,0.34400000000000003
2016-08-28,0.7258,0.3935
2016-09-13,0.7541,0.4712
2016-09-29,0.7941,0.5359
2016-10-15,0.7816000000000001,0.5807
2016-10-31,0.753,0.5781000000000001
2016-11-16,0.8325,0.5173
2016-12-02,0.6439,0.4248
2016-12-18,0.8045,0.37370000000000003
2017-01-01,0.8095,0.6396000000000001
2017-01-17,0.5725,0.4939
2017-02-02,0.8463,0.7124
2017-02-18,0.86240000000000006,0.5907
2017-03-06,0.8134,0.6344000000000001
2017-03-22,0.8411000000000001,0.6881
2017-04-07,0.8664000000000001,0.5071
2017-04-23,0.8563000000000001,0.5835
2017-05-09,0.8434,0.4975
2017-05-25,0.8574,0.5662
2017-06-10,0.8402000000000001,0.551
2017-06-26,0.8284,0.5347000000000001
2017-07-12,0.8002,0.5106
2017-07-28,0.791,0.5163
2017-08-13,0.8298000000000001,0.545
2017-08-29,0.8053,0.5725
2017-09-14,0.8104,0.49570000000000003
2017-09-30,0.8520000000000001,0.5174
2017-10-16,0.8363,0.5473
2017-11-01,0.8400000000000001,0.5141
2017-11-17,0.7669,0.6057
2017-12-03,0.4449,0.34640000000000004
2017-12-19,0.8513000000000001,0.6855
2018-01-01,0.8751,0.5773
2018-01-17,0.8588,0.6442
2018-02-02,0.8416,0.6972
2018-02-18,0.8258000000000001,0.6743
2018-03-06,0.812,0.5555
